ENTREZID	SYMBOL
56603	CYP26B1
64429	ZDHHC6
8924	HERC2
8936	WASF1
7456	WIPF1
55291	PPP6R3
170850	KCNG3
91304	TMEM259
649	BMP1
8986	RPS6KA4
55064	SPATA6L
8481	OFD1
51124	IER3IP1
1965	EIF2S1
222068	TMED4
27292	DIMT1
11215	AKAP11
22838	RNF44
57184	FAM219B
4135	MAP6
101927574	LINC01186
23542	MAPK8IP2
400954	EML6
132320	SCLT1
93380	MMGT1
7718	ZNF165
81629	TSSK3
10463	SLC30A9
116143	DNAAF10
51714	SELENOT
80185	TTI2
353497	POLN
56624	ASAH2
10111	RAD50
51074	APIP
56101	PCDHGB5
7341	SUMO1
80045	GPR157
84142	ABRAXAS1
84726	PRRC2B
125919	ZNF543
55823	VPS11
54620	FBXL19
1594	CYP27B1
84069	PLEKHN1
51564	HDAC7
388685	LINC01138
5428	POLG
84288	EFCAB2
25897	RNF19A
7322	UBE2D2
1793	DOCK1
5155	PDGFB
256764	WDR72
23096	IQSEC2
100131193	CCDC183-AS1
124817	CNTD1
5266	PI3
4550	RNR2
5757	PTMA
441024	MTHFD2L
6139	RPL17
55790	CSGALNACT1
10780	ZNF234
84547	PGBD1
79989	IFT56
283991	UBALD2
4239	MFAP4
11044	TENT4A
2628	GATM
51306	FAM13B
9610	RIN1
51096	UTP18
10200	MPHOSPH6
30000	TNPO2
116966	WDR17
27245	AHDC1
85444	LRRCC1
84923	VCF1
221264	AK9
284581	PM20D1-AS1
7375	USP4
132299	OCIAD2
374354	NHLRC2
84706	GPT2
23142	DCUN1D4
51010	EXOSC3
57669	EPB41L5
7701	ZNF142
8028	MLLT10
10388	SYCP2
23067	SETD1B
100505854	APTR
84231	TRAF7
379025	PSMA3-AS1
58986	PGAP6
51503	CWC15
83850	ESYT3
25902	MTHFD1L
85377	MICALL1
163050	ZNF564
9134	CCNE2
169841	ZNF169
11319	ECD
23506	BICRAL
7444	VRK2
55344	PLCXD1
401237	CASC15
6926	TBX3
4501	MT1X
51083	GAL
54936	ADPRS
9382	COG1
3934	LCN2
284080	PICART1
5727	PTCH1
1967	EIF2B1
1665	DHX15
9126	SMC3
23596	OPN3
26038	CHD5
1024	CDK8
6560	SLC12A4
80067	DCAF17
129049	SGSM1
9673	SLC25A44
93550	ZFAND4
286827	TRIM59
5093	PCBP1
90957	DHX57
57533	TBC1D14
221937	FOXK1
729082	OIP5-AS1
3159	HMGA1
54879	ST7L
4682	NUBP1
127255	LRRIQ3
11236	RNF139
84263	HSDL2
56666	PANX2
23116	TOGARAM1
64065	PERP
56986	DTWD1
100131094	DPP9-AS1
221955	DAGLB
10207	PATJ
55187	VPS13D
6059	ABCE1
9987	HNRNPDL
440567	UQCRHL
23774	BRD1
109	ADCY3
5295	PIK3R1
26223	FBXL21P
84224	NBPF3
1812	DRD1
286	ANK1
648	BMI1
401265	KLHL31
9170	LPAR2
51531	TRMO
4162	MCAM
10625	IVNS1ABP
252969	NEIL2
9896	FIG4
55285	RBM41
55119	PRPF38B
9343	EFTUD2
57506	MAVS
205327	C2orf69
57162	PELI1
23194	FBXL7
1356	CP
1999	ELF3
440944	THUMPD3-AS1
7851	MALL
64319	FBRS
102724094	MUC12-AS1
5994	RFXAP
4836	NMT1
7332	UBE2L3
8801	SUCLG2
8187	ZNF239
166785	MMAA
25956	SEC31B
1717	DHCR7
284349	ZNF283
51292	GMPR2
133746	JMY
100129215	LOC100129215
10243	GPHN
152518	NFXL1
64434	NOM1
89122	TRIM4
819	CAMLG
56916	SMARCAD1
55105	GPATCH2
23310	NCAPD3
57602	USP36
677822	SNORA40
55647	RAB20
9910	RABGAP1L
57404	CYP20A1
55835	CENPJ
54870	QRICH1
3185	HNRNPF
387	RHOA
728407	PARGP1
79725	THAP9
55296	TBC1D19
375484	SIMC1
91768	CABLES1
79886	CAAP1
649395	YWHAEP1
54468	MIOS
222389	BEND7
54531	MIER2
100508120	GMDS-DT
7005	TEAD3
9994	CASP8AP2
7415	VCP
79635	CCDC121
84844	PHF5A
9095	TBX19
199704	ZNF585A
29916	SNX11
3075	CFH
29959	NRBP1
8454	CUL1
51622	CCZ1
79664	ICE2
27230	SERP1
84881	RPUSD4
7552	ZNF711
285550	FAM200B
162681	C18orf54
27333	GOLIM4
2747	GLUD2
57460	PPM1H
65010	SLC26A6
55471	NDUFAF7
51108	METTL9
221477	C6orf89
112611	RWDD2A
26190	FBXW2
131034	CPNE4
91010	FMNL3
83860	TAF3
6431	SRSF6
389856	USP27X
1874	E2F4
10626	TRIM16
25821	MTO1
64924	SLC30A5
6670	SP3
50484	RRM2B
63827	BCAN
64412	GZF1
85406	DNAJC14
100129961	CCNT2-AS1
342909	ZNF284
55128	TRIM68
5150	PDE7A
79596	OBI1
64921	CASD1
51573	GDE1
6883	TAF12
7690	ZNF131
9465	AKAP7
2519	FUCA2
2906	GRIN2D
55701	ARHGEF40
29128	UHRF1
57122	NUP107
805	CALM2
26781	SNORA67
159090	PABIR2
1027	CDKN1B
26146	TRAF3IP1
11040	PIM2
9329	GTF3C4
4775	NFATC3
23621	BACE1
4594	MMUT
5393	EXOSC9
22834	ZNF652
11138	TBC1D8
9770	RASSF2
101928099	PCAT7
10983	CCNI
23098	SARM1
79633	FAT4
24144	TFIP11
57045	TWSG1
7009	TMBIM6
140739	UBE2F
624	BDKRB2
6391	SDHC
100505616	SNHG21
118812	MORN4
27148	STK36
440145	MZT1
285672	SREK1IP1
9826	ARHGEF11
90007	MIDN
1605	DAG1
9182	RASSF9
162632	USP32P1
25827	FBXL2
65220	NADK
9862	MED24
55362	TMEM63B
51557	LGSN
81543	LRRC3
25957	PNISR
5202	PFDN2
16	AARS1
90701	SEC11C
9114	ATP6V0D1
726	CAPN5
51496	CTDSPL2
9666	DZIP3
440275	EIF2AK4
132789	GNPDA2
55837	EAPP
257177	CFAP126
10956	OS9
10768	AHCYL1
140460	ASB7
23580	CDC42EP4
595101	SMG1P5
5311	PKD2
23015	GOLGA8A
200186	CRTC2
57623	ZFAT
57645	POGK
2739	GLO1
100996763	NOTCH2NLB
5440	POLR2K
84914	ZNF587
1017	CDK2
56971	CEACAM19
10767	HBS1L
5217	PFN2
3551	IKBKB
5098	PCDHGC3
10401	PIAS3
9681	DEPDC5
146	ADRA1D
9475	ROCK2
51098	IFT52
399818	EEF1AKMT2
9733	SART3
57659	ZBTB4
2749	GLUD1P3
80208	SPG11
120863	DEPDC4
151188	ARL6IP6
31	ACACA
64321	SOX17
23576	DDAH1
26579	MYEOV
51060	TXNDC12
441208	ZNRF2P1
92285	ZNF585B
22925	PLA2R1
8493	PPM1D
84056	KATNAL1
8089	YEATS4
128434	VSTM2L
23154	NCDN
1774	DNASE1L1
161436	EML5
4862	NPAS2
6651	SON
11335	CBX3
1745	DLX1
36	ACADSB
3382	ICA1
55120	FANCL
5203	PFDN4
79020	C7orf25
84275	SLC25A33
10426	TUBGCP3
1889	ECE1
8940	TOP3B
51588	PIAS4
6787	NEK4
5144	PDE4D
26152	ZNF337
321	APBA2
10526	IPO8
79634	SCRN3
11051	NUDT21
5879	RAC1
353091	RAET1G
84890	ADO
203286	ANKS6
6491	STIL
10121	ACTR1A
79832	QSER1
340481	ZDHHC21
9816	URB2
2186	BPTF
23201	FAM168A
26133	TRPC4AP
63933	MCUR1
10482	NXF1
29083	GTPBP8
54927	CHCHD3
219749	ZNF25
115353	LRRC42
643180	CCT6P3
27022	FOXD3
65082	VPS33A
257218	SHPRH
283970	PDXDC2P-NPIPB14P
2760	GM2A
84247	RTL6
55167	MSL2
441263	DTX2P1-UPK3BP1-PMS2P11
8123	PWAR5
55827	DCAF6
286148	DPY19L4
23677	SH3BP4
25888	ZNF473
552900	BOLA2
23336	SYNM
3306	HSPA2
84777	DLGAP1-AS2
22985	ACIN1
57692	MAGEE1
5360	PLTP
200895	DHFR2
4720	NDUFS2
5501	PPP1CC
85015	USP45
2135	EXTL2
1398	CRK
79692	ZNF322
10455	ECI2
6117	RPA1
56479	KCNQ5
57343	ZNF304
8139	GAN
9167	COX7A2L
9270	ITGB1BP1
729533	FAM72A
6421	SFPQ
55756	INTS9
80184	CEP290
284565	NBPF15
221830	POLR1F
23398	PPWD1
10953	TOMM34
93429	LOC93429
10180	RBM6
10344	CCL26
23250	ATP11A
93134	ZNF561
4842	NOS1
27436	EML4
7767	ZNF224
26053	AUTS2
51562	MBIP
22852	ANKRD26
92092	ZC3HAV1L
2631	NIPSNAP2
105372489	SERTAD3-AS1
1974	EIF4A2
9764	KIAA0513
4711	NDUFB5
619567	SNORD2
375748	ERCC6L2
80335	WDR82
5878	RAB5C
84542	SANBR
84617	TUBB6
26134	RALGAPA1P1
80727	TTYH3
80153	EDC3
3068	HDGF
28969	BZW2
51101	ZC2HC1A
122970	ACOT4
390916	NUDT19
9108	MTMR7
55308	DDX19A
23369	PUM2
51385	ZNF589
55582	KIF27
25942	SIN3A
126731	CCSAP
153090	DAB2IP
2068	ERCC2
140809	SRXN1
83852	SETDB2
10468	FST
100131067	CKMT2-AS1
11198	SUPT16H
51639	SF3B6
4927	NUP88
5110	PCMT1
9738	CCP110
9258	MFHAS1
57082	KNL1
10592	SMC2
29927	SEC61A1
283337	ZNF740
9937	DCLRE1A
653121	ZBTB8A
79135	APOO
51463	GPR89B
643338	C15orf62
51538	ZCCHC17
79650	USB1
548644	POLR2J3
80114	BICC1
5476	CTSA
64858	DCLRE1B
5797	PTPRM
25895	EEF1AKMT3
55082	ARGLU1
55131	RBM28
162417	NAGS
22982	DIP2C
133015	PACRGL
9647	PPM1F
51008	ASCC1
3226	HOXC10
57650	CIP2A
538	ATP7A
55341	LSG1
7695	ZNF136
11164	NUDT5
65260	COA7
55032	SLC35A5
10229	COQ7
9849	ZNF518A
10926	DBF4
27330	RPS6KA6
9907	AP5Z1
55175	KLHL11
55699	IARS2
55102	ATG2B
9493	KIF23
9824	ARHGAP11A
23514	SPIDR
2811	GP1BA
25879	DCAF13
55527	FEM1A
57088	PLSCR4
55758	RCOR3
157657	CFAP418
23456	ABCB10
79801	SHCBP1
1676	DFFA
23531	MMD
9851	KIAA0753
91373	UAP1L1
150946	GAREM2
54875	CNTLN
199870	FAM76A
643827	CNTNAP3P2
1861	TOR1A
9099	USP2
4257	MGST1
835	CASP2
55226	NAT10
92345	NAF1
55326	AGPAT5
4538	ND4
5445	PON2
115207	KCTD12
7027	TFDP1
130340	AP1S3
5209	PFKFB3
58527	ABRACL
64327	LMBR1
79890	RIN3
10493	VAT1
10103	TSPAN1
55290	BRF2
594842	HAS2-AS1
56965	PARP6
57798	GATAD1
55602	CDKN2AIP
92255	LMBRD2
56980	PRDM10
9925	ZBTB5
375035	SFT2D2
57221	ARFGEF3
91408	BTF3L4
3654	IRAK1
84135	UTP15
51015	ISOC1
57410	SCYL1
9261	MAPKAPK2
58480	RHOU
256051	ZNF549
404281	YY2
102659353	THRIL
3755	KCNG1
126295	ZNF57
10016	PDCD6
55607	PPP1R9A
8725	URI1
10247	RIDA
56890	MDM1
1785	DNM2
130502	TTC32
2222	FDFT1
83442	SH3BGRL3
79366	HMGN5
100190939	TPT1-AS1
4649	MYO9A
80237	ELL3
117144	CATSPER1
400720	ZNF772
54082	TSPEAR-AS1
94097	SFXN5
54908	SPDL1
57474	ZNF490
9782	MATR3
3092	HIP1
10947	AP3M2
84899	TMTC4
23476	BRD4
56255	TMX4
8720	MBTPS1
399664	MEX3D
152992	TRMT44
81	ACTN4
84154	RPF2
1431	CS
80213	TM2D3
71	ACTG1
84191	CIAO2A
37	ACADVL
339263	LINC02693
131408	FAM131A
151742	PPM1L
10325	RRAGB
57761	TRIB3
2296	FOXC1
7409	VAV1
9342	SNAP29
3958	LGALS3
200916	RPL22L1
79607	FAM118B
94241	TP53INP1
781	CACNA2D1
23020	SNRNP200
375743	PTAR1
11054	OGFR
339105	PRSS53
440482	ANKRD20A5P
9731	CEP104
63932	STEEP1
222699	TOB2P1
2194	FASN
9128	PRPF4
56172	ANKH
130367	SGPP2
54465	ETAA1
171546	SPTSSA
4343	MOV10
2312	FLG
9411	ARHGAP29
9912	ARHGAP44
9776	ATG13
14	AAMP
11102	RPP14
51699	VPS29
158293	FAM120AOS
220929	ZNF438
55217	TMLHE
126298	IRGQ
9904	RBM19
7043	TGFB3
9204	ZMYM6
56163	RNF17
139886	SPIN4
155061	ZNF746
2706	GJB2
118987	PDZD8
5977	DPF2
149420	PDIK1L
149986	LSM14B
64326	COP1
8405	SPOP
84928	TMEM209
3995	FADS3
64848	YTHDC2
131601	TPRA1
100507577	NA
55007	FAM118A
1964	EIF1AX
150465	TTL
57161	PELI2
116092	DNTTIP1
51702	PADI3
23189	KANK1
50814	NSDHL
23308	ICOSLG
23033	DOP1A
64837	KLC2
25914	RTTN
81628	TSC22D4
11046	SLC35D2
2595	GANC
23285	NA
79139	DERL1
55149	MTPAP
389421	LIN28B
1244	ABCC2
137886	UBXN2B
144577	KICS2
57696	DDX55
3189	HNRNPH3
81790	RNF170
89781	HPS4
7913	DEK
10529	NEBL
440498	HSBP1L1
9891	NUAK1
9338	TCEAL1
64864	RFX7
23171	GPD1L
285331	CCDC66
101928596	LOC101928596
6882	TAF11
84832	ANKRD36BP1
254042	METAP1D
317662	FAM149B1
100506866	TTN-AS1
100132341	CLUHP3
339005	WHAMMP3
10574	CCT7
220988	HNRNPA3
441242	LINC03006
84698	CAPS2
100652772	NNT-AS1
103611081	NA
28982	FLVCR1
81839	VANGL1
83452	RAB33B
22984	PDCD11
10847	SRCAP
4943	TBC1D25
27034	ACAD8
84134	TOMM40L
7567	ZNF19
83648	FAM167A
9472	AKAP6
2288	FKBP4
11157	LSM6
63898	SH2D4A
51230	PHF20
55718	POLR3E
51652	CHMP3
56911	MAP3K7CL
9530	BAG4
11218	DDX20
27445	PCLO
4621	MYH3
140701	ABHD16B
1497	CTNS
1062	CENPE
29899	GPSM2
7905	REEP5
201965	RWDD4
401152	C4orf3
9217	VAPB
6299	SALL1
117581	TWIST2
3032	HADHB
441027	TMEM150C
57580	PREX1
85013	TMEM128
54826	GIN1
647087	STMP1
80303	EFHD1
284802	FRG1BP
55656	INTS8
8539	API5
253650	ANKRD18A
81624	DIAPH3
150274	HSCB
105376114	UBQLN1-AS1
2800	GOLGA1
4999	ORC2
10171	RCL1
2195	FAT1
1503	CTPS1
548645	DNAJC25
171024	SYNPO2
25983	NGDN
23204	ARL6IP1
375061	FAM89A
9778	KIAA0232
54776	PPP1R12C
8814	CDKL1
23211	ZC3H4
3183	HNRNPC
5932	RBBP8
152185	SPICE1
285761	DCBLD1
158135	TTLL11
140831	ZSWIM3
9663	LPIN2
29058	TMEM230
9541	CIR1
150962	PUS10
56134	PCDHAC2
7280	TUBB2A
100170229	SRRM5
5281	PIGF
7773	ZNF230
64216	TFB2M
23181	DIP2A
93594	TBC1D31
643749	TRAF3IP2-AS1
6301	SARS1
79586	CHPF
59284	CACNG7
400322	HERC2P2
55144	LRRC8D
26263	FBXO22
55364	IMPACT
10984	KCNQ1OT1
427	ASAH1
10220	GDF11
128077	LIX1L
26751	SH3YL1
57801	HES4
91151	TIGD7
90806	ANGEL2
10138	YAF2
11099	PTPN21
25996	REXO2
23478	SEC11A
80143	SIKE1
7468	NSD2
387338	NSUN4
55249	YY1AP1
645638	WFDC21P
54934	KANSL2
57396	CLK4
293	SLC25A6
8836	GGH
8464	SUPT3H
648987	ANXA2R-OT1
79947	DHDDS
231	AKR1B1
55622	TTC27
101928784	RORA-AS1
79065	ATG9A
8759	ADAM1A
5081	PAX7
5357	PLS1
5090	PBX3
54876	DCAF16
23657	SLC7A11
8895	CPNE3
4338	MOCS2
607	BCL9
154807	VKORC1L1
5993	RFX5
51351	ZNF117
84172	POLR1B
53	ACP2
29888	STRN4
51340	CRNKL1
85458	DIXDC1
10127	ZNF263
158572	USP27X-DT
2588	GALNS
57520	HECW2
25913	POT1
10772	SRSF10
142	PARP1
6650	CAPN15
3480	IGF1R
148254	ZNF555
85439	STON2
55074	OXR1
10935	PRDX3
57649	PHF12
286102	TMED10P1
349075	ZNF713
105372417	NA
6627	SNRPA1
23176	SEPTIN8
7681	MKRN3
8100	IFT88
55617	TASP1
5048	PAFAH1B1
4691	NCL
85364	ZCCHC3
55034	MOCOS
535	ATP6V0A1
25937	WWTR1
79844	ZDHHC11
5562	PRKAA1
55039	TRMT12
123263	MTFMT
2218	FKTN
100996511	LINC01355
10497	UNC13B
11101	ATE1
23379	ICE1
7358	UGDH
127829	ARL8A
8800	PEX11A
221336	BEND6
7565	ZNF17
3930	LBR
112950	MED8
951	CD37
79932	KIAA0319L
29028	ATAD2
246243	RNASEH1
8226	PUDP
57508	INTS2
256356	GK5
284900	TTC28-AS1
79364	ZXDC
637	BID
6902	TBCA
9957	HS3ST1
51765	STK26
83990	BRIP1
642273	FAM110C
84260	TCHP
27143	PALD1
57492	ARID1B
8509	NDST2
57577	CCDC191
60436	TGIF2
439921	MXRA7
7430	EZR
10978	CLP1
51022	GLRX2
134637	ADAT2
196528	ARID2
8243	SMC1A
23473	CAPN7
3065	HDAC1
811	CALR
11073	TOPBP1
11140	CDC37
100506465	LINC01234
79807	GSTCD
79830	ZMYM1
200197	TMEM51-AS1
130497	OSR1
359948	IRF2BP2
7761	ZNF214
375346	STIMATE
100506215	PAXBP1-AS1
169981	SPIN3
120892	LRRK2
27130	INVS
80704	SLC19A3
8844	KSR1
54868	TMEM104
65258	MPPE1
55616	ASAP3
9793	CKAP5
28970	C11orf54
57496	MRTFB
64220	STRA6
5976	UPF1
137964	GPAT4
55623	THUMPD1
55250	ELP2
7691	ZNF132
169270	ZNF596
29097	CNIH4
25992	SNED1
153	ADRB1
7465	WEE1
23236	PLCB1
1352	COX10
9585	KIF20B
80207	OPA3
55312	RFK
283131	NEAT1
29887	SNX10
105375205	NA
55696	RBM22
344787	ZNF860
27165	GLS2
220729	SDHAP4
253461	ZBTB38
26268	FBXO9
389677	RBM12B
5411	PNN
283932	FBXL19-AS1
84516	DCTN5
144983	HNRNPA1L2
9546	APBA3
1374	CPT1A
23635	SSBP2
100506730	LOC100506730
4848	CNOT2
57693	ZNF317
692099	FAM86DP
79956	ERMP1
100507057	MELTF-AS1
57706	DENND1A
80262	PHAF1
25885	POLR1A
4358	MPV17
6335	SCN9A
101928621	NA
4582	MUC1
124512	METTL23
441549	CDNF
118	ADD1
8233	ZRSR2
9833	MELK
257236	CCDC96
6584	SLC22A5
9866	TRIM66
22995	CEP152
81609	SNX27
643650	LINC00842
100132891	MSC-AS1
23524	SRRM2
9302	SNORD26
85459	CEP295
149478	BTBD19
5720	PSME1
8099	CDK2AP1
55726	INTS13
10933	MORF4L1
4519	CYTB
91252	SLC39A13
79446	WDR25
339324	ZNF260
105377622	LOC105377622
85865	GTPBP10
3726	JUNB
130162	CLHC1
84667	HES7
2145	EZH1
10733	PLK4
4213	MEIS3P1
26030	PLEKHG3
9836	LCMT2
2958	GTF2A2
5582	PRKCG
22903	BTBD3
91584	PLXNA4
123920	CMTM3
126321	MFSD12
51182	HSPA14
440836	CIMAP1B
1857	DVL3
26002	MOXD1
150472	ZNG1B
100506365	OTUD6B-AS1
142940	TRUB1
3161	HMMR
51	ACOX1
4610	MYCL
158257	LINC02603
100009676	ZBTB11-AS1
26271	FBXO5
63971	KIF13A
6905	TBCE
55283	MCOLN3
57510	XPO5
80705	TSGA10
540	ATP7B
260425	MAGI3
147687	ZNF417
4756	NEO1
55631	LRRC40
144348	ZNF664
100131998	RRN3P3
84246	MED10
29062	WDR91
23023	TMCC1
3281	HSBP1
25896	INTS7
51163	DBR1
3983	ABLIM1
100131434	EOLA1-DT
55164	SHQ1
2115	ETV1
4897	NRCAM
137209	ZNF572
80273	GRPEL1
5917	RARS1
127428	TCEANC2
79718	TBL1XR1
441282	AKR1B15
8323	FZD6
55719	SLF2
133418	EMB
148137	PROSER3
11143	KAT7
8601	RGS20
51626	DYNC2LI1
4603	MYBL1
1107	CHD3
7803	PTP4A1
400745	SH2D5
114791	TUBGCP5
90324	CCDC97
4739	NEDD9
1635	DCTD
728643	HNRNPA1P33
54842	MFSD6
9166	EBAG9
267	AMFR
59283	CACNG8
3705	ITPK1
9730	DCAF1
5955	RCN2
22976	PAXIP1
55179	FAIM
8517	IKBKG
7477	WNT7B
25825	BACE2
11345	GABARAPL2
79081	LBHD1
4294	MAP3K10
51341	ZBTB7A
5191	PEX7
10317	B3GALT5
159371	SLC35G1
8440	NCK2
7247	TSN
9879	DDX46
1060	CENPC
57232	ZNF630
9781	RNF144A
8000	PSCA
8480	RAE1
91695	RRP7BP
57710	KIAA1614
201895	SMIM14
2720	GLB1
5826	ABCD4
1112	FOXN3
54850	FBXL12
178	AGL
442582	STAG3L2
91012	CERS5
283755	HERC2P3
6477	SIAH1
117178	SSX2IP
80196	RNF34
100287765	LINC00630
5947	RBP1
4436	MSH2
84259	DCUN1D5
54971	BANP
26060	APPL1
56776	FMN2
51375	SNX7
9921	RNF10
90025	UBE3D
285513	GPRIN3
55147	RBM23
9055	PRC1
259266	ASPM
54902	TTC19
57787	MARK4
7546	ZIC2
55139	ANKZF1
203523	ZNF449
84140	FAM161A
8315	BRAP
23484	LEPROTL1
79866	BORA
2582	GALE
9747	TCAF1
7849	PAX8
57691	KIAA1586
8458	TTF2
7699	ZNF140
2863	GPR39
9564	BCAR1
55006	TRMT61B
3770	KCNJ14
54914	FOCAD
64799	IQCH
55213	RCBTB1
1612	DAPK1
60488	MRPS35
3694	ITGB6
11107	PRDM5
253980	KCTD13
283489	CHAMP1
9184	BUB3
11227	GALNT5
6525	SMTN
84033	OBSCN
100996273	NA
54915	YTHDF1
2908	NR3C1
6665	SOX15
23214	XPO6
25950	RWDD3
143888	POGLUT3
6342	SCP2
9868	TOMM70
84267	QNG1
10519	CIB1
4007	PRICKLE3
100129405	MSTO2P
55334	SLC39A9
54455	FBXO42
5591	PRKDC
22832	CEP162
55857	KIZ
10329	RXYLT1
151613	TTC14
27250	PDCD4
9110	MTMR4
64221	ROBO3
55081	IFT57
113419	TEX261
55027	HEATR3
79858	NEK11
51371	POMP
102724159	LOC102724159
140290	TCP10L
80321	CEP70
54471	MIEF1
93474	ZNF670
9875	URB1
22874	PLEKHA6
104355295	SGMS1-AS1
2121	EVC
399761	BMS1P1
51631	LUC7L2
5511	PPP1R8
3611	ILK
57597	BAHCC1
221078	NSUN6
3201	HOXA4
55810	FOXJ2
57475	PLEKHH1
22880	MORC2
57182	ANKRD50
113791	PIK3IP1
347746	PWARSN
51454	GULP1
57035	RSRP1
5298	PI4KB
147007	TMEM199
79699	ZYG11B
153768	PRELID2
8165	AKAP1
602	BCL3
3295	HSD17B4
90317	ZNF616
4502	MT2A
100505641	FGD5-AS1
171392	ZNF675
2020	EN2
5108	PCM1
3756	KCNH1
6921	ELOC
3073	HEXA
594	BCKDHB
83877	TM2D2
831	CAST
984	CDK11B
10606	PAICS
10042	HMGXB4
91653	BOC
91272	BOD1
161823	ADAL
23480	SEC61G
10903	MTMR11
55709	KBTBD4
5981	RFC1
401588	ZNF674-AS1
10051	SMC4
9185	REPS2
728661	SLC35E2B
94104	PAXBP1
100131089	SRP14-DT
339829	CCDC39
29088	MRPL15
2130	EWSR1
23151	GRAMD4
84939	PWWP3A
9779	TBC1D5
57684	ZBTB26
22916	NCBP2
51265	CDKL3
10499	NCOA2
55646	LYAR
2310	FOXO3B
27229	TUBGCP4
9262	STK17B
10126	DNAL4
23648	SSBP3
146198	ZFP90
51134	CEP83
8654	PDE5A
170082	TCEANC
55759	WDR12
4772	NFATC1
55125	CEP192
29904	EEF2K
2342	FNTB
92565	FANK1
7272	TTK
10939	AFG3L2
116931	MED12L
6392	SDHD
134553	C5orf24
54581	SCAND2P
23708	GSPT2
10981	RAB32
64793	CEP85
239	ALOX12
100996712	SRGAP2D
353500	BMP8A
978	CDA
57482	CRACD
29102	DROSHA
8520	HAT1
55159	RFWD3
23029	RBM34
6659	SOX4
55160	ARHGEF10L
120534	ARL14EP
5507	PPP1R3C
56905	C15orf39
10771	ZMYND11
100507607	NPIPB9
5095	PCCA
933	CD22
55893	ZNF395
267002	PGBD2
10274	STAG1
90427	BMF
26205	GMEB2
6029	RN7SL1
63027	SLC22A23
1915	EEF1A1
9895	TECPR2
7507	XPA
57494	RIMKLB
220869	ZNG1E
51061	TXNDC11
10165	SLC25A13
84206	MEX3B
57136	APMAP
5810	RAD1
55632	G2E3
389813	AJM1
101060200	ZNF891
151246	SGO2
9361	LONP1
286480	UBE2E4P
2580	GAK
79841	AGBL2
22906	TRAK1
79041	TMEM38A
23022	PALLD
55627	SMPD4
8871	SYNJ2
5936	RBM4
51260	PBDC1
197187	SNAI3-AS1
9146	HGS
11098	PRSS23
60496	AASDHPPT
200424	TET3
440270	GOLGA8B
3419	IDH3A
57542	KLHL42
5934	RBL2
11083	DIDO1
23381	SMG5
2736	GLI2
284370	ZNF615
100287177	EML2-AS1
154881	KCTD7
5885	RAD21
201134	CEP112
147700	KLC3
80055	PGAP1
1650	DDOST
54799	MBTD1
55972	SLC25A40
100302692	FTX
26580	BSCL2
55320	MIS18BP1
84687	PPP1R9B
6405	SEMA3F
6451	SH3BGRL
92822	ZNF276
699	BUB1
162	AP1B1
171023	ASXL1
5832	ALDH18A1
64395	GMCL1
124583	CANT1
101752399	STAG3L5P-PVRIG2P-PILRB
84920	ALG10
23426	GRIP1
246184	CDC26
9255	AIMP1
100133991	MAP3K14-AS1
10209	EIF1
6596	HLTF
100129075	KTN1-AS1
6727	SRP14
3005	H1-0
100996724	PDE4DIPP2
63877	FAM204A
23787	MTCH1
53834	FGFRL1
26235	FBXL4
127602	DNAH14
8882	ZPR1
56927	GPR108
5034	P4HB
5151	PDE8A
5891	MOK
4528	MTIF2
54458	PRR13
9847	C2CD5
79869	CPSF7
29893	PSMC3IP
63929	XPNPEP3
116224	PABIR1
283431	GAS2L3
10825	NEU3
80010	RMI1
22835	ZFP30
5189	PEX1
56137	PCDHA12
28977	MRPL42
6730	SRP68
94039	ZNF101
59349	KLHL12
79786	KLHL36
388566	ZNF470
2015	ADGRE1
678655	CD27-AS1
90843	TCEAL8
9852	EPM2AIP1
3588	IL10RB
26065	LSM14A
8912	CACNA1H
9757	KMT2B
84912	SLC35B4
29980	DONSON
81611	ANP32E
64682	ANAPC1
11238	CA5B
5563	PRKAA2
140688	NOL4L
9061	PAPSS1
9968	MED12
79726	WDR59
6909	TBX2
89845	ABCC10
9620	CELSR1
54962	TIPIN
81928	CABLES2
11180	WDR6
132949	AASDH
6662	SOX9
55278	QRSL1
10635	RAD51AP1
10616	RBCK1
728819	C1GALT1C1L
64794	DDX31
11165	NUDT3
100505549	ATP8B1-AS1
3164	NR4A1
664709	HNRNPA1P10
375248	ANKRD36
5414	SEPTIN4
2729	GCLC
2583	B4GALNT1
1633	DCK
117608	ZNF354B
10794	ZNF460
166793	ZBTB49
5356	PLRG1
10795	ZNF268
6829	SUPT5H
130535	KCTD18
4122	MAN2A2
10749	KIF1C
3184	HNRNPD
374868	ATP9B
100293516	ZNF587B
8987	STBD1
644128	RPL23AP53
2230	FDX1
8833	GMPS
54863	TOR4A
27031	NPHP3
54955	AIRIM
3622	ING2
128338	DRAM2
285955	SPDYE1
10721	POLQ
2589	GALNT1
7791	ZYX
11329	STK38
10743	RAI1
90332	EXOC3L2
1642	DDB1
51547	SIRT7
114609	TIRAP
8289	ARID1A
145508	CEP128
55852	TEX2
55165	CEP55
57572	DOCK6
10140	TOB1
9141	PDCD5
55714	TENM3
54545	MTMR12
23394	ADNP
57697	FANCM
63891	RNF123
2110	ETFDH
10865	ARID5A
129401	NUP35
56478	EIF4ENIF1
163786	SASS6
144245	ALG10B
4881	NPR1
7096	TLR1
139285	AMER1
